Fecha,Tasa
10/10/2018,19.1726
10/11/2018,18.9766
10/12/2018,18.856
10/13/2018,18.856
10/15/2018,18.8366
10/16/2018,18.7552
10/17/2018,18.8783
10/18/2018,19.1535
10/19/2018,19.2699
10/20/2018,19.2699
10/22/2018,19.4038
10/23/2018,19.297
10/24/2018,19.6034
10/25/2018,19.4871
10/26/2018,19.3614
10/27/2018,19.3614
10/29/2018,20.0358
10/30/2018,20.0735
10/31/2018,20.3306
11/1/2018,20.1614
11/2/2018,20.0131
11/3/2018,20.0131
11/5/2018,19.8821
11/6/2018,19.7218
11/7/2018,19.8731
11/8/2018,20.1647
11/9/2018,20.1394
11/10/2018,20.1394
11/12/2018,20.3672
11/13/2018,20.4972
11/14/2018,20.4048
11/15/2018,20.2478
11/16/2018,20.1622
11/17/2018,20.143
11/19/2018,20.3669
11/20/2018,20.3763
11/21/2018,20.2548
11/22/2018,20.3105
11/23/2018,20.4115
11/24/2018,20.4115
11/26/2018,20.6223
11/27/2018,20.4818
11/28/2018,20.2687
11/29/2018,20.2385
11/30/2018,20.3972
12/1/2018,20.3972
12/3/2018,20.3393
12/4/2018,20.5198
12/5/2018,20.5043
12/6/2018,20.3443
12/7/2018,20.2755
12/8/2018,20.2755
12/10/2018,20.306
12/11/2018,20.193
12/12/2018,20.0699
12/13/2018,20.3051
12/14/2018,20.2384
12/15/2018,20.2384
12/17/2018,20.0757
12/18/2018,20.0765
12/19/2018,20.1124
12/20/2018,19.8859
12/21/2018,19.9425
12/22/2018,19.9425
12/24/2018,19.8735
12/25/2018,19.9122
12/26/2018,19.9068
12/27/2018,19.6894
12/28/2018,19.6606
12/29/2018,19.6545
12/31/2018,19.648
1/1/2019,19.6517
1/2/2019,19.6206
1/3/2019,19.6235
1/4/2019,19.4216
1/5/2019,19.422
1/7/2019,19.351
1/8/2019,19.3463
1/9/2019,19.2215
1/10/2019,19.1309
1/11/2019,19.1397
1/12/2019,19.1397
1/14/2019,18.9847
1/15/2019,19.012
1/16/2019,18.8813
1/17/2019,19.0101
1/18/2019,19.0827
1/19/2019,19.0827
1/21/2019,19.1609
1/22/2019,19.1683
1/23/2019,19.0336
1/24/2019,19.0149
1/25/2019,18.9887
1/26/2019,18.9887
1/28/2019,19.0323
1/29/2019,18.997
1/30/2019,19.1224
1/31/2019,19.1194
2/1/2019,19.1008
2/2/2019,19.1008
2/4/2019,19.1054
2/5/2019,19.0429
2/6/2019,19.1188
2/7/2019,19.0875
2/8/2019,19.0787
2/9/2019,19.0787
2/11/2019,19.3158
2/12/2019,19.2618
2/13/2019,19.4287
2/14/2019,19.2593
2/15/2019,19.2428
2/16/2019,19.2428
2/18/2019,19.2549
2/19/2019,19.1577
2/20/2019,19.2262
2/21/2019,19.2922
2/22/2019,19.1453
2/23/2019,19.1453
2/25/2019,19.1316
2/26/2019,19.1681
2/27/2019,19.1689
2/28/2019,19.2759
3/1/2019,19.2672
3/2/2019,19.2672
3/4/2019,19.2948
3/5/2019,19.2566
3/6/2019,19.3657
3/7/2019,19.554
3/8/2019,19.4934
3/9/2019,19.4934
3/11/2019,19.3916
3/12/2019,19.3441
3/13/2019,19.2886
3/14/2019,19.3149
3/15/2019,19.2062
3/16/2019,19.2062
3/18/2019,19.0646
3/19/2019,19.0174
3/20/2019,18.8334
3/21/2019,18.859
3/22/2019,19.093
3/23/2019,19.093
3/25/2019,19.024
3/26/2019,19.1081
3/27/2019,19.3765
3/28/2019,19.3455
3/29/2019,19.4304
3/30/2019,19.4301
4/1/2019,19.1934
4/2/2019,19.2317
4/3/2019,19.2177
4/4/2019,19.1527
4/5/2019,19.0726
4/6/2019,19.0726
4/8/2019,18.9808
4/9/2019,18.9329
4/10/2019,18.826
4/11/2019,18.8309
4/12/2019,18.7566
4/13/2019,18.7566
4/15/2019,18.8793
4/16/2019,18.8777
4/17/2019,18.8105
4/18/2019,18.8089
4/19/2019,18.7704
4/20/2019,18.7704
4/22/2019,18.823
4/23/2019,18.9291
4/24/2019,19.0692
4/25/2019,19.0259
4/26/2019,18.9406
4/27/2019,18.9406
4/29/2019,19.011
4/30/2019,18.9444
5/1/2019,18.9955
5/2/2019,19.1269
5/3/2019,18.9191
5/4/2019,18.9191
5/6/2019,19.0213
5/7/2019,19.035
5/8/2019,19.0863
5/9/2019,19.2386
5/10/2019,19.1033
5/11/2019,19.1033
5/13/2019,19.2256
5/14/2019,19.1528
5/15/2019,19.0582
5/16/2019,19.1143
5/17/2019,19.1563
5/18/2019,19.1563
5/20/2019,19.0671
5/21/2019,19.0198
5/22/2019,18.9993
5/23/2019,19.048
5/24/2019,19.0417
5/25/2019,19.0417
5/27/2019,19.0483
5/28/2019,19.1951
5/29/2019,19.1414
5/30/2019,19.1795
5/31/2019,19.6155
6/1/2019,19.6155
6/3/2019,19.8015
6/4/2019,19.5703
6/5/2019,19.747
6/6/2019,19.7511
6/7/2019,19.6173
6/8/2019,19.6173
6/10/2019,19.2171
6/11/2019,19.127
6/12/2019,19.182
6/13/2019,19.1901
6/14/2019,19.154
6/15/2019,19.154
6/17/2019,19.1806
6/18/2019,19.1279
6/19/2019,19.0255
6/20/2019,19.0088
6/21/2019,19.1245
6/22/2019,19.1245
6/24/2019,19.1967
6/25/2019,19.2293
6/26/2019,19.151
6/27/2019,19.1758
6/28/2019,19.2297
6/29/2019,19.2297
7/2/2019,19.0569
7/3/2019,19.0201
7/4/2019,19.0108
7/5/2019,19.0118
7/6/2019,19.0118
7/8/2019,18.9335
7/9/2019,19.1616
7/10/2019,19.1444
7/11/2019,19.0656
7/12/2019,18.9883
7/13/2019,18.9883
7/15/2019,18.9815
7/16/2019,19.1033
7/17/2019,19.0727
7/18/2019,18.9777
7/19/2019,19.0229
7/20/2019,19.0229
7/22/2019,19.0508
7/23/2019,19.1855
7/24/2019,19.0682
7/25/2019,19.0278
7/26/2019,19.0438
7/27/2019,19.0438
7/29/2019,19.0613
7/30/2019,19.0713
7/31/2019,19.1524
8/1/2019,19.2406
8/2/2019,19.3066
8/3/2019,19.3066
8/5/2019,19.7085
8/6/2019,19.597
8/7/2019,19.6422
8/8/2019,19.4186
8/9/2019,19.4104
8/10/2019,19.4104
8/12/2019,19.596
8/13/2019,19.3763
8/14/2019,19.6866
8/15/2019,19.6009
8/16/2019,19.6598
8/17/2019,19.6598
8/19/2019,19.8615
8/20/2019,19.7607
8/21/2019,19.6909
8/22/2019,19.823
8/23/2019,19.9222
8/24/2019,19.9222
8/26/2019,19.936
8/27/2019,19.996
8/28/2019,20.1662
8/29/2019,20.1493
8/30/2019,20.0675
8/31/2019,20.0675
9/2/2019,20.129
9/3/2019,19.9855
9/4/2019,19.7182
9/5/2019,19.7325
9/6/2019,19.5371
9/7/2019,19.5371
9/9/2019,19.5753
9/10/2019,19.5022
9/11/2019,19.5385
9/12/2019,19.4312
9/13/2019,19.4072
9/14/2019,19.408
9/16/2019,19.4349
9/17/2019,19.3629
9/18/2019,19.4094
9/19/2019,19.4451
9/20/2019,19.4508
9/21/2019,19.4508
9/23/2019,19.4955
9/24/2019,19.4641
9/25/2019,19.5786
9/26/2019,19.6671
9/27/2019,19.6914
9/28/2019,19.6914
9/30/2019,19.7361
10/1/2019,19.819
10/2/2019,19.8013
10/3/2019,19.6479
10/4/2019,19.5153
10/5/2019,19.5153
10/7/2019,19.5749
10/8/2019,19.6265
10/9/2019,19.6337
10/10/2019,19.4495
10/11/2019,19.3094
10/12/2019,19.3094
10/14/2019,19.2728
10/15/2019,19.2336
10/16/2019,19.2057
10/17/2019,19.1929
10/18/2019,19.104
10/19/2019,19.104
10/21/2019,19.132
10/22/2019,19.1431
10/23/2019,19.1201
10/24/2019,19.1354
10/25/2019,19.062
10/26/2019,19.0617
10/28/2019,19.1133
10/29/2019,19.1331
10/30/2019,19.0961
10/31/2019,19.2359
11/1/2019,19.1104
11/2/2019,19.1104
11/4/2019,19.1778
11/5/2019,19.1878
11/6/2019,19.1468
11/7/2019,19.139
11/8/2019,19.1054
11/9/2019,19.1054
11/11/2019,19.1128
11/12/2019,19.3169
11/13/2019,19.3575
11/14/2019,19.3189
11/15/2019,19.179
11/16/2019,19.179
11/18/2019,19.3109
11/19/2019,19.3512
11/20/2019,19.4678
11/21/2019,19.3863
11/22/2019,19.3763
11/23/2019,19.3763
11/25/2019,19.444
11/26/2019,19.5169
11/27/2019,19.5269
11/28/2019,19.4956
11/29/2019,19.5447
11/30/2019,19.5447
12/2/2019,19.5875
12/3/2019,19.5588
12/4/2019,19.4354
12/5/2019,19.3635
12/6/2019,19.2947
12/7/2019,19.2947
12/9/2019,19.2289
12/10/2019,19.2481
12/11/2019,19.1157
12/12/2019,19.0379
12/13/2019,19.0125
12/14/2019,19.0125
12/16/2019,18.9238
12/17/2019,18.9242
12/18/2019,18.9673
12/19/2019,18.9326
12/20/2019,18.9418
12/21/2019,18.9418
12/23/2019,18.9583
12/24/2019,18.9806
12/25/2019,18.975
12/26/2019,18.9414
12/27/2019,18.8464
12/28/2019,18.8464
12/30/2019,18.9397
12/31/2019,18.9324
1/1/2020,18.91
1/2/2020,18.8565
1/3/2020,18.9205
1/4/2020,18.9205
1/6/2020,18.845
1/7/2020,18.8936
1/8/2020,18.8179
1/9/2020,18.8521
1/10/2020,18.7948
1/11/2020,18.7948
1/13/2020,18.8051
1/14/2020,18.7947
1/15/2020,18.8065
1/16/2020,18.7833
1/17/2020,18.6592
1/18/2020,18.6592
1/20/2020,18.6645
1/21/2020,18.7731
1/22/2020,18.6875
1/23/2020,18.7638
1/24/2020,18.7873
1/25/2020,18.7873
1/27/2020,18.9112
1/28/2020,18.7241
1/29/2020,18.7015
1/30/2020,18.7866
1/31/2020,18.8436
2/1/2020,18.8436
2/3/2020,18.8209
2/4/2020,18.6688
2/5/2020,18.5946
2/6/2020,18.659
2/7/2020,18.7633
2/8/2020,18.7633
2/10/2020,18.7076
2/11/2020,18.6691
2/12/2020,18.628
2/13/2020,18.5987
2/14/2020,18.5417
2/15/2020,18.5417
2/17/2020,18.5579
2/18/2020,18.5882
2/19/2020,18.5693
2/20/2020,18.84
2/21/2020,18.9111
2/22/2020,18.9111
2/24/2020,19.0771
2/25/2020,19.0862
2/26/2020,19.2959
2/27/2020,19.5074
2/28/2020,19.6169
2/29/2020,19.6169
3/2/2020,19.4086
3/3/2020,19.4582
3/4/2020,19.5242
3/5/2020,19.8576
3/6/2020,20.1119
3/7/2020,20.1159
3/9/2020,20.9498
3/10/2020,20.7902
3/11/2020,21.3667
3/12/2020,21.9676
3/13/2020,21.917
3/14/2020,21.917
3/16/2020,22.6363
3/17/2020,22.9681
3/18/2020,23.7825
3/19/2020,24.0831
3/20/2020,24.4232
3/21/2020,24.4232
3/23/2020,25.4471
3/24/2020,24.7575
3/25/2020,24.0131
3/26/2020,23.4001
3/27/2020,23.391
3/28/2020,23.391
3/30/2020,23.8492
3/31/2020,23.7871
4/1/2020,24.249
4/2/2020,24.2315
4/3/2020,24.993
4/4/2020,24.993
4/6/2020,24.624
4/7/2020,24.3656
4/8/2020,23.9887
4/9/2020,23.5857
4/10/2020,23.3525
4/11/2020,23.3525
4/13/2020,23.6067
4/14/2020,23.4016
4/15/2020,24.2845
4/16/2020,23.7574
4/17/2020,23.7369
4/18/2020,23.7369
4/20/2020,23.9994
4/21/2020,24.3965
4/22/2020,24.4852
4/23/2020,24.8064
4/24/2020,24.9876
4/25/2020,24.9876
4/27/2020,24.7381
4/28/2020,24.3165
4/29/2020,23.751
4/30/2020,24.2195
5/1/2020,24.6026
5/2/2020,24.6026
5/4/2020,24.1054
5/5/2020,23.9872
5/6/2020,24.4891
5/7/2020,24.0084
5/8/2020,23.6724
5/9/2020,23.6726
5/11/2020,23.8958
5/12/2020,24.3275
5/13/2020,24.2202
5/14/2020,23.8628
5/15/2020,23.9558
5/16/2020,23.9558
5/18/2020,23.7553
5/19/2020,23.6994
5/20/2020,23.2063
5/21/2020,22.8859
5/22/2020,22.7304
5/23/2020,22.7304
5/25/2020,22.5593
5/26/2020,22.2268
5/27/2020,22.3386
5/28/2020,22.2395
5/29/2020,22.1672
5/30/2020,22.1672
6/1/2020,22.0578
6/2/2020,21.7985
6/3/2020,21.7204
6/4/2020,21.8945
6/5/2020,21.5923
6/6/2020,21.5823
6/8/2020,21.4972
6/9/2020,21.9106
6/10/2020,21.8859
6/11/2020,22.8606
6/12/2020,22.2577
6/13/2020,22.2577
6/15/2020,22.1973
6/16/2020,22.3506
6/17/2020,22.3092
6/18/2020,22.7204
6/19/2020,22.6414
6/20/2020,22.6414
6/22/2020,22.4502
6/23/2020,22.4065
6/24/2020,22.7844
6/25/2020,22.6797
6/26/2020,23.0567
6/27/2020,23.0567
6/29/2020,23.0547
6/30/2020,23.0163
7/1/2020,22.6703
7/2/2020,22.4602
7/3/2020,22.3861
7/4/2020,22.3861
7/6/2020,22.3386
7/7/2020,22.8291
7/8/2020,22.6923
7/9/2020,22.631
7/10/2020,22.4488
7/11/2020,22.4488
7/13/2020,22.7221
7/14/2020,22.3875
7/15/2020,22.3434
7/16/2020,22.4167
7/17/2020,22.5455
7/18/2020,22.5455
7/20/2020,22.5035
7/21/2020,22.3198
7/22/2020,22.3689
7/23/2020,22.4796
7/24/2020,22.2823
7/25/2020,22.2823
7/27/2020,21.9407
7/28/2020,21.9426
7/29/2020,21.9827
7/30/2020,22.025
7/31/2020,22.2723
8/1/2020,22.2723
8/3/2020,22.6512
8/4/2020,22.6524
8/5/2020,22.3577
8/6/2020,22.3898
8/7/2020,22.3854
8/8/2020,22.3854
8/10/2020,22.4835
8/11/2020,22.4171
8/12/2020,22.3636
8/13/2020,22.1647
8/14/2020,21.9668
8/15/2020,21.9668
8/17/2020,22.1607
8/18/2020,22.1342
8/19/2020,22.1334
8/20/2020,22.0943
8/21/2020,21.9764
8/22/2020,21.9764
8/24/2020,21.9972
8/25/2020,21.9077
8/26/2020,21.9429
8/27/2020,22.1517
8/28/2020,21.7536
8/29/2020,21.7536
8/31/2020,21.9209
9/1/2020,21.7675
9/2/2020,21.7385
9/3/2020,21.693
9/4/2020,21.5647
9/5/2020,21.5647
9/7/2020,21.6088
9/8/2020,21.8371
9/9/2020,21.3757
9/10/2020,21.4325
9/11/2020,21.2755
9/12/2020,21.2755
9/14/2020,21.0668
9/15/2020,21.1417
9/16/2020,20.9631
9/17/2020,20.8761
9/18/2020,21.1392
9/19/2020,21.1392
9/21/2020,21.3675
9/22/2020,21.7353
9/23/2020,22.3692
9/24/2020,22.1689
9/25/2020,22.3419
9/26/2020,22.3419
9/28/2020,22.4058
9/29/2020,22.399
9/30/2020,22.0842
10/1/2020,21.8368
10/2/2020,21.6304
10/3/2020,21.6304
10/5/2020,21.3655
10/6/2020,21.7302
10/7/2020,21.4482
10/8/2020,21.3718
10/9/2020,21.1329
10/10/2020,21.1329
10/12/2020,21.2056
10/13/2020,21.3316
10/14/2020,21.3339
10/15/2020,21.2969
10/16/2020,21.1332
10/17/2020,21.1332
10/19/2020,21.2048
10/20/2020,21.1148
10/21/2020,21.1125
10/22/2020,20.9592
10/23/2020,20.8628
10/24/2020,20.8628
10/26/2020,20.9531
10/27/2020,21.0624
10/28/2020,21.2499
10/29/2020,21.3875
10/30/2020,21.1864
10/31/2020,21.1864
11/2/2020,21.3787
11/3/2020,21.1257
11/4/2020,20.9385
11/5/2020,20.6792
11/6/2020,20.5823
11/7/2020,20.5823
11/9/2020,20.3288
11/10/2020,20.3103
11/11/2020,20.4763
11/12/2020,20.6033
11/13/2020,20.4097
11/14/2020,20.4057
11/16/2020,20.2651
11/17/2020,20.2591
11/18/2020,20.3386
11/19/2020,20.205
11/20/2020,20.1072
11/21/2020,20.1072
11/23/2020,20.1557
11/24/2020,20.0292
11/25/2020,19.9683
11/26/2020,20.0176
11/27/2020,20.0321
11/28/2020,20.0376
11/30/2020,20.1767
12/1/2020,20.034
12/2/2020,19.9768
12/3/2020,19.9008
12/4/2020,19.7731
12/5/2020,19.7731
12/7/2020,19.8934
12/8/2020,19.7861
12/9/2020,19.9003
12/10/2020,20.0131
12/11/2020,20.1341
12/12/2020,20.1341
12/14/2020,20.2423
12/15/2020,19.9178
12/16/2020,19.8592
12/17/2020,19.8118
12/18/2020,19.9378
12/19/2020,19.9378
12/21/2020,19.9727
12/22/2020,20.1405
12/23/2020,20.07
12/24/2020,19.883
12/25/2020,19.8821
12/26/2020,19.8821
12/28/2020,20.033
12/29/2020,19.9236
12/30/2020,19.9012
12/31/2020,19.8848
